,id,user_name,screen_name,statuses_count,followers_count,friends_count,favourites_count,listed_count,url,lang,time_zone,location,default_profile,default_profile_image,geo_enabled,profile_image_url,profile_use_background_image,profile_background_image_url_https,profile_text_color,profile_image_url_https,profile_sidebar_border_color,profile_background_tile,profile_sidebar_fill_color,profile_background_image_url,profile_background_color,profile_link_color,utc_offset,is_translator,follow_request_sent,protected,verified,notifications,description,contributors_enabled,following,created_at,label
9284,2223969871,FishyDizzle,FishyDizzle,10998.0,2564.0,208.0,12993.0,21.0,http://t.co/fgKcMyvLKp,en,Wellington,New Zealand,False,False,False,http://pbs.twimg.com/profile_images/742658310281666560/IZSyfJad_normal.jpg,True,https://pbs.twimg.com/profile_background_images/687635390266609664/_x71cm6O.jpg,0,https://pbs.twimg.com/profile_images/742658310281666560/IZSyfJad_normal.jpg,0,False,0,http://pbs.twimg.com/profile_background_images/687635390266609664/_x71cm6O.jpg,22330,0,43200.0,False,False,False,False,False,"GTA 5 BMX Artist,Pioneer and Innovator    - YouTuber w/ 25,000+  Subscribers, Snaps for #ThaGallery. UnitedArtists.",False,False,12/1/13 1:03,genuine
11258,1894144616,Ø´Ø§ÛÅÛŒØ±,pyaranoid,8168.0,223.0,42.0,3059.0,0.0,,en,Karachi,"Ø§Ù„Ø±Ù_Ø§Ø¶, Ø§Ù„Ù…Ù…Ù„ÙƒØ© Ø§Ù„Ø_Ø±Ø¨Ù_Ø© Ø§Ù„Ø_Ø_ÙˆØ¯",False,False,True,http://pbs.twimg.com/profile_images/848937604498292736/VKGsfBj3_normal.jpg,True,https://pbs.twimg.com/profile_background_images/437705608116981760/C_aoMoTQ.jpeg,333333,https://pbs.twimg.com/profile_images/848937604498292736/VKGsfBj3_normal.jpg,0,True,C0DFEC,http://pbs.twimg.com/profile_background_images/437705608116981760/C_aoMoTQ.jpeg,22330,220000,18000.0,False,False,False,False,False,"Life goin' nowhere, somebody help me , yea",False,False,9/22/13 15:34,genuine
9657,40812882,Meaghan Murphy,MeaghanMurphyLA,15204.0,1238.0,1250.0,9963.0,54.0,https://t.co/rgRY2Cl1Ql,en,Pacific Time (US & Canada),"Los Angeles, CA",False,False,True,http://pbs.twimg.com/profile_images/785252445723119616/4BUlnLzT_normal.jpg,True,https://pbs.twimg.com/profile_background_images/469242506480078848/Ok2DOquK.jpeg,333333,https://pbs.twimg.com/profile_images/785252445723119616/4BUlnLzT_normal.jpg,FFFFFF,True,DDEEF6,http://pbs.twimg.com/profile_background_images/469242506480078848/Ok2DOquK.jpeg,B1B6D7,4FD0D3,-25200.0,False,False,False,False,False,"Entertainment journalist turned reality TV producer, #DTLA denizen and proud dog mom to Frankie.",False,False,5/18/09 4:25,genuine
11767,849335840,Xayden Elzey,KDXE99,3425.0,181.0,675.0,11074.0,2.0,,en,Eastern Time (US & Canada),,False,False,True,http://pbs.twimg.com/profile_images/835568575821852672/GxxWVrsW_normal.jpg,False,https://abs.twimg.com/images/themes/theme1/bg.png,0,https://pbs.twimg.com/profile_images/835568575821852672/GxxWVrsW_normal.jpg,0,False,0,http://abs.twimg.com/images/themes/theme1/bg.png,0,3B94D9,-14400.0,False,False,False,False,False,Nowadays I wanna see you in my daydreams | Digital Artist | Class of 2017 | MHS | KDXE | I love drawing like it's my job.,False,False,9/27/12 14:16,genuine
10904,2229081645,SuttyBoi,jasonsutton20,469.0,124.0,158.0,1028.0,0.0,,en,,,True,False,False,http://pbs.twimg.com/profile_images/412679212902801408/BCLskW9l_normal.jpeg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/412679212902801408/BCLskW9l_normal.jpeg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,True,False,False,,False,False,12/16/13 20:13,genuine
10218,716455623,$G Keezy,keezy_saucy,12066.0,894.0,843.0,2412.0,0.0,,en,,"Vanceboro, NC",True,False,True,http://pbs.twimg.com/profile_images/852256367800877056/Pedsvoou_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/852256367800877056/Pedsvoou_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,la_Ÿ’ç | Silvia _Ÿ‘__Ÿè_ Cee _Ÿ‘__Ÿè_ Zay _Ÿ‘__Ÿè_,False,False,10/15/13 19:04,genuine
10149,707309749,Xanne Elizarde,XanneMii,3972.0,144.0,144.0,1622.0,0.0,https://t.co/J3AuNpxRkr,en,,Isabela | Philippines,False,False,False,http://pbs.twimg.com/profile_images/690077034182262784/PkJO1ws4_normal.jpg,False,https://abs.twimg.com/images/themes/theme1/bg.png,0,https://pbs.twimg.com/profile_images/690077034182262784/PkJO1ws4_normal.jpg,0,False,0,http://abs.twimg.com/images/themes/theme1/bg.png,0,9266CC,,False,False,True,False,False,"Appreciate everything, regret nothing. Dep's.",False,False,7/20/12 15:15,genuine
11549,735482582,Unruly Spanish Boi,shoota26,2015.0,67.0,99.0,180.0,1.0,https://t.co/m6B6DwmQC5,en,,Trinidad and Tobago,False,False,True,http://pbs.twimg.com/profile_images/719018384378109952/ayICRSkP_normal.jpg,False,https://abs.twimg.com/images/themes/theme14/bg.gif,0,https://pbs.twimg.com/profile_images/719018384378109952/ayICRSkP_normal.jpg,0,False,0,http://abs.twimg.com/images/themes/theme14/bg.gif,0,3B94D9,,False,False,False,False,False,Spanish boi from Spain to Trini,False,False,8/3/12 20:22,genuine
9558,1646872513,sam,visualfuls,19223.0,1470.0,236.0,5763.0,9.0,,en,Arizona,"Los Angeles, CA",False,False,False,http://pbs.twimg.com/profile_images/669044398441697281/DLEI2yyf_normal.jpg,False,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/669044398441697281/DLEI2yyf_normal.jpg,FFFFFF,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,BBFAF2,DD2E44,-25200.0,False,False,False,False,False,Which Country Is Next To USA? USB,False,False,8/5/13 4:11,genuine
11263,358748061,â™• Matthew,mwooling,10813.0,425.0,373.0,12221.0,0.0,,en,Atlantic Time (Canada),,True,False,False,http://pbs.twimg.com/profile_images/846197835490058240/ZzPVW-XA_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/846197835490058240/ZzPVW-XA_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,-10800.0,False,False,False,False,False,I just tweet lyrics so if you're into that kinda thing_Ÿ_µâù__Ÿ–_Instagram: mwooling,False,False,8/20/11 12:45,genuine
10379,394475545,Magical Fox,bellofthebird,65247.0,1532.0,162.0,108756.0,55.0,,en,Wellington,Te Upoko o te Ika a Maui,True,False,False,http://pbs.twimg.com/profile_images/821261156119494657/B3dl7x9e_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/821261156119494657/B3dl7x9e_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,43200.0,False,False,False,False,False,"Here can be found tits, booze, opinions, bad language & a distinct lack of fucks for your feelings. Occasional cutely accented nonsense on snap at: misstorius",False,False,10/20/11 3:59,genuine
11456,1228015440,Bang,rishelin,8035.0,40.0,291.0,206.0,0.0,,en,Bogota,,False,False,False,http://pbs.twimg.com/profile_images/636705863168884736/7iZ-0nCG_normal.jpg,True,https://abs.twimg.com/images/themes/theme3/bg.gif,634047,https://pbs.twimg.com/profile_images/636705863168884736/7iZ-0nCG_normal.jpg,D3D2CF,False,E3E2DE,http://abs.twimg.com/images/themes/theme3/bg.gif,EDECE9,88253,-18000.0,False,False,True,False,False,me and the whole shebang,False,False,2/28/13 17:37,genuine
11914,8291932,Mackley,mackley,40732.0,1739.0,1943.0,1730.0,84.0,http://t.co/z4F7OMSsw1,en,Amsterdam,"Romagna, Italia",False,False,True,http://pbs.twimg.com/profile_images/1105526925/Mackley_B_W_normal.png,False,https://pbs.twimg.com/profile_background_images/109123058/paper.gif,333333,https://pbs.twimg.com/profile_images/1105526925/Mackley_B_W_normal.png,FFFFFF,False,F6FFD1,http://pbs.twimg.com/profile_background_images/109123058/paper.gif,C0DEED,FF691F,7200.0,False,False,False,False,False,Sono il Mackley.,False,False,8/19/07 21:03,genuine
10059,826579765,BuckinForBucky,TheMoltenMoon,20947.0,148.0,131.0,2677.0,3.0,,en,Nuku'alofa,,False,False,False,http://pbs.twimg.com/profile_images/736799516976783360/6eiKi67C_normal.jpg,True,https://pbs.twimg.com/profile_background_images/667156191/2aa5051bf93defaa848b82da602c7d2d.jpeg,333333,https://pbs.twimg.com/profile_images/736799516976783360/6eiKi67C_normal.jpg,FFFFFF,False,DDEEF6,http://pbs.twimg.com/profile_background_images/667156191/2aa5051bf93defaa848b82da602c7d2d.jpeg,C0DEED,0084B4,46800.0,False,False,False,False,False,It always ends in a fight.,False,False,9/16/12 5:53,genuine
9616,2596494170,Mr.Holmes,Usama_says,5131.0,160.0,132.0,1657.0,1.0,,en,Islamabad,Milkyway.,False,False,True,http://pbs.twimg.com/profile_images/744694689354354688/Ej4vB8C1_normal.jpg,True,https://pbs.twimg.com/profile_background_images/577475900888862720/snO6rZB5.jpeg,0,https://pbs.twimg.com/profile_images/744694689354354688/Ej4vB8C1_normal.jpg,0,False,0,http://pbs.twimg.com/profile_background_images/577475900888862720/snO6rZB5.jpeg,0,9266CC,18000.0,False,False,False,False,False,19 Yo | Programmer | Game developer to be | Madridista | Pianist | Freestyler |   Never push a loyal person to the point    where they no longer give a damn,False,False,6/30/14 15:05,genuine
12008,255656786,Debora Spiga,DebbyArts,4993.0,6695.0,720.0,2603.0,40.0,https://t.co/t2zlvWv0Fp,en,Athens,"Sardegna, Italia",False,False,True,http://pbs.twimg.com/profile_images/842811223024586752/J-luCz4-_normal.jpg,False,https://pbs.twimg.com/profile_background_images/440456602395484160/c9GbBkS3.jpeg,6B432D,https://pbs.twimg.com/profile_images/842811223024586752/J-luCz4-_normal.jpg,FFFFFF,False,252429,http://pbs.twimg.com/profile_background_images/440456602395484160/c9GbBkS3.jpeg,FFFFFF,F07AC5,10800.0,False,False,False,True,False,Youtuber | Dance | Sing | Draw | Vegetarian |Vintage | Chanel | Ariana Grande | Disney | Owls | Love | Friendship and you! #debbytors are my besties â™¡,False,False,2/21/11 20:16,genuine
9860,3071424482,BI_Ÿ’‹,RelacionAbigail,3152.0,410.0,237.0,1355.0,1.0,,en,Pacific Time (US & Canada),,True,False,False,http://pbs.twimg.com/profile_images/827076665608073216/ukkwpBLS_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/827076665608073216/ukkwpBLS_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,-25200.0,False,False,False,False,False,_Ÿ‘»relacionabigail,False,False,3/10/15 12:49,genuine
8841,1947320929,âù„McKaylaâù„,1Dniallprincess,15737.0,905.0,1939.0,21284.0,8.0,,en,,Alaska XD,True,False,True,http://pbs.twimg.com/profile_images/613666587577483264/wCkS1Afw_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/613666587577483264/wCkS1Afw_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,"Live, Young, Wild and Free #crazymofo",False,False,10/8/13 15:59,genuine
10563,423666184,dawn windsor,dawn_winds,959.0,58.0,287.0,2377.0,2.0,,en,London,jersey,True,False,False,http://pbs.twimg.com/profile_images/757282998190571521/RvD_OGXH_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/757282998190571521/RvD_OGXH_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,3600.0,False,False,False,False,False,,False,False,11/28/11 19:53,genuine
10285,306866704,Ali Johnson,alijay12,1036.0,191.0,245.0,363.0,0.0,,en,Central Time (US & Canada),"Aggieland, Texas ",True,False,False,http://pbs.twimg.com/profile_images/468536190442807296/kOrjhfjR_normal.jpeg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/468536190442807296/kOrjhfjR_normal.jpeg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,-18000.0,False,False,False,False,False,God 1st People 2nd Cake 3rd,False,False,5/28/11 15:50,genuine
11962,61794519,Rosario Palazzo,rospalazzo,161.0,28.0,42.0,6.0,2.0,http://t.co/wKN0vPH54u,en,Rome,Capua,True,False,True,http://pbs.twimg.com/profile_images/441497927807008768/MGM18ZXN_normal.jpeg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/441497927807008768/MGM18ZXN_normal.jpeg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,7200.0,False,False,False,False,False,Materials Manager in Pierrel SPA.,False,False,7/31/09 15:23,genuine
9353,1095345769,UnFraudulentBehavior,Holiday_Gzz,46845.0,1243.0,1149.0,7407.0,5.0,https://m.youtube.com/watch?v=_k6yoVdmRCc,en,,,True,False,False,http://pbs.twimg.com/profile_images/671007948265537536/HBsS7URT_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/671007948265537536/HBsS7URT_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,Young Rap Artist From Atlantic City NJ UNDER GMD LLC #BBGM HolidayGz & BH - Dreamin Forever http://www.youtube.com/watch?v=g5SraeURx48&sns=tw via @youtube #OTGF,False,False,1/16/13 14:16,genuine
10767,2920067870,azu,wargingstark,24908.0,4294.0,395.0,9645.0,34.0,,en,Pacific Time (US & Canada),ravenclaw,False,False,False,http://pbs.twimg.com/profile_images/849009394243194881/20c8n8_l_normal.jpg,True,https://pbs.twimg.com/profile_background_images/563876715651293184/ZGxWILzZ.png,3E4415,https://pbs.twimg.com/profile_images/849009394243194881/20c8n8_l_normal.jpg,829D5E,True,99CC33,http://pbs.twimg.com/profile_background_images/563876715651293184/ZGxWILzZ.png,131516,0,-25200.0,False,False,False,False,False,I'm gonna slurp those spaghetti arms dadda,False,False,12/6/14 0:31,genuine
11453,178748878,Rgne Baltazar,rgnebaltazar,6234.0,393.0,832.0,1762.0,2.0,,en,Alaska,"Makati City, Philippines",False,False,True,http://pbs.twimg.com/profile_images/670993122847940608/Sn5Ggs0U_normal.jpg,True,https://pbs.twimg.com/profile_background_images/628585680/lb3x6psty3t8wzr93ni5.jpeg,666666,https://pbs.twimg.com/profile_images/670993122847940608/Sn5Ggs0U_normal.jpg,E615E6,True,252429,http://pbs.twimg.com/profile_background_images/628585680/lb3x6psty3t8wzr93ni5.jpeg,131516,9999,-28800.0,False,False,False,False,False,Agustinian. Scholastican. Iskolar ng Bayan. Disciple and making disciples.,False,False,8/15/10 15:55,genuine
11751,471572791,tamale _ŸŒ¶,wordisblack,47080.0,1747.0,1238.0,8085.0,5.0,,en,Atlantic Time (Canada),,False,False,True,http://pbs.twimg.com/profile_images/852274616701784065/RdtCZlCs_normal.jpg,True,https://abs.twimg.com/images/themes/theme9/bg.gif,666666,https://pbs.twimg.com/profile_images/852274616701784065/RdtCZlCs_normal.jpg,FFFFFF,False,252429,http://abs.twimg.com/images/themes/theme9/bg.gif,1A1B1F,0,-10800.0,False,False,False,False,False,k den,False,False,1/23/12 1:16,genuine
9187,1435964180,kara mon-el,louvebythemoon,13071.0,502.0,333.0,5804.0,1.0,,en,Beijing,MULTI FANDOM,False,False,True,http://pbs.twimg.com/profile_images/846581783671947264/xd8O9REM_normal.jpg,True,https://pbs.twimg.com/profile_background_images/595718934722019328/FL4G-g5c.jpg,333333,https://pbs.twimg.com/profile_images/846581783671947264/xd8O9REM_normal.jpg,FFFFFF,True,DDEEF6,http://pbs.twimg.com/profile_background_images/595718934722019328/FL4G-g5c.jpg,FFFFFF,94D487,28800.0,False,False,False,False,False,"occupation: fangirl @ multi fandom â€¢ will herondale's â€¢ 0.1% human, 99.9% anxiety",False,False,5/17/13 15:32,genuine
10175,141456533,Blake,_Blake_Ayub,16441.0,871.0,534.0,8124.0,1.0,,en,Arizona,"Ventura, CA",False,False,False,http://pbs.twimg.com/profile_images/815029423422353408/XBJqLF8a_normal.jpg,True,https://abs.twimg.com/images/themes/theme15/bg.png,333333,https://pbs.twimg.com/profile_images/815029423422353408/XBJqLF8a_normal.jpg,A8C7F7,False,C0DFEC,http://abs.twimg.com/images/themes/theme15/bg.png,22330,0084B4,-25200.0,False,False,False,False,False,WSU,False,False,5/8/10 4:18,genuine
11565,37060280,Zach Vobornik,ZVobornik,4466.0,72.0,259.0,793.0,1.0,,en,Central Time (US & Canada),,True,False,True,http://pbs.twimg.com/profile_images/843902398275969024/ZCmaq1Ho_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/843902398275969024/ZCmaq1Ho_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,-18000.0,False,False,False,False,False,,False,False,5/1/09 22:23,genuine
10089,213809707,Jax YW,TriniJax,36978.0,805.0,838.0,10775.0,46.0,https://t.co/wrxgZKtjpi,en,,Trinidad and Tobago,False,False,True,http://pbs.twimg.com/profile_images/847435148714852356/PKvVZ3Ii_normal.jpg,True,https://pbs.twimg.com/profile_background_images/234570917/01.jpg,3D1957,https://pbs.twimg.com/profile_images/847435148714852356/PKvVZ3Ii_normal.jpg,65B0DA,True,C299C2,http://pbs.twimg.com/profile_background_images/234570917/01.jpg,642D8B,0022FF,,False,False,False,False,False,"CEO, OD Consultant, blogger, Yummy Mummy,TVD fanatic, Potterite, Corrie addict, Chelsea FC supporter & Superwoman. Lover of sports, music, books and fine wines",False,False,11/9/10 21:18,genuine
9497,1690030831,Keekss,K_smaacks,10075.0,302.0,234.0,763.0,0.0,,en,,,True,False,True,http://pbs.twimg.com/profile_images/805969638639030272/S-YnfdkK_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/805969638639030272/S-YnfdkK_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,Affiliated Too The CowBoy Life,False,False,8/22/13 4:19,genuine
11763,365644240,Princess_Ÿ‘‘âœ¨,xSeraiahx,31301.0,892.0,573.0,17510.0,6.0,,en,Georgetown,868,False,False,True,http://pbs.twimg.com/profile_images/838538494758772737/9O3DL1ro_normal.jpg,True,https://pbs.twimg.com/profile_background_images/378800000130885958/I4TWQ5JH.jpeg,D21E0D,https://pbs.twimg.com/profile_images/838538494758772737/9O3DL1ro_normal.jpg,184C5F,False,971108,http://pbs.twimg.com/profile_background_images/378800000130885958/I4TWQ5JH.jpeg,BBAF7A,DD2E44,-14400.0,False,False,False,False,False,"Not your average girl.
Brazen. â™Œ.",False,False,8/31/11 19:49,genuine
11158,307710043,angeã…_,greyfthes,97389.0,11178.0,7704.0,40467.0,88.0,https://t.co/naIGqiA00l,en,Midway Island,ÊŸï_ Êœ,False,False,False,http://pbs.twimg.com/profile_images/711024997439942657/fSeFX256_normal.jpg,True,https://pbs.twimg.com/profile_background_images/604171745684111360/f0uLHbVo.jpg,3D1957,https://pbs.twimg.com/profile_images/711024997439942657/fSeFX256_normal.jpg,FFFFFF,False,7AC3EE,http://pbs.twimg.com/profile_background_images/604171745684111360/f0uLHbVo.jpg,0,0,-39600.0,False,False,False,False,False,your most trusted thirdwheel,False,False,5/30/11 4:35,genuine
9736,2560481616,NICOLE,NicoleCallera,34034.0,1153.0,820.0,6163.0,2.0,,en,Pacific Time (US & Canada),Perth Wes. Aus // cebu Phil.,False,False,True,http://pbs.twimg.com/profile_images/851005544525582336/6wbk0ihJ_normal.jpg,False,https://abs.twimg.com/images/themes/theme1/bg.png,0,https://pbs.twimg.com/profile_images/851005544525582336/6wbk0ihJ_normal.jpg,0,False,0,http://abs.twimg.com/images/themes/theme1/bg.png,0,9266CC,-25200.0,False,False,False,False,False,"Fate ordained by the sky // 
Your future boss.",False,False,6/11/14 3:50,genuine
10262,321370989,GiL-GaLad,ahbooza,52812.0,624.0,444.0,2272.0,8.0,https://t.co/vPQqYuYWxJ,en,Wellington,7th Circle of Shitsburg,False,False,True,http://pbs.twimg.com/profile_images/852471032371752960/u9VGlvZt_normal.jpg,True,https://pbs.twimg.com/profile_background_images/276220004/000123.JPG,333333,https://pbs.twimg.com/profile_images/852471032371752960/u9VGlvZt_normal.jpg,C0DEED,True,DDEEF6,http://pbs.twimg.com/profile_background_images/276220004/000123.JPG,C0DEED,0084B4,43200.0,False,False,False,False,False,wanderer,False,False,6/21/11 13:25,genuine
11134,57791793,champagne mama,lucipuurrr,36153.0,256.0,188.0,15378.0,1.0,,en,Pacific Time (US & Canada),,False,False,True,http://pbs.twimg.com/profile_images/850888406359973888/nBrkeEoO_normal.jpg,True,https://pbs.twimg.com/profile_background_images/598656366480269312/NxYtNvKU.jpg,3C3940,https://pbs.twimg.com/profile_images/850888406359973888/nBrkeEoO_normal.jpg,5ED4DC,True,95E8EC,http://pbs.twimg.com/profile_background_images/598656366480269312/NxYtNvKU.jpg,ABB8C2,F5ABB5,-25200.0,False,False,False,False,False,https://t.co/IcspuWzIGB,False,False,7/17/09 23:35,genuine
8995,165077100,Christina_ŸŒ_,Bella_Christina,3855.0,741.0,2639.0,924.0,21.0,https://t.co/yb1Zl5Vvlv,en,Central Time (US & Canada),Somewhere Being Fearlessâœù,False,False,False,http://pbs.twimg.com/profile_images/852615726380851207/eL94axu5_normal.jpg,True,https://pbs.twimg.com/profile_background_images/688101748955688960/4kRLLBWV.jpg,CA0AFA,https://pbs.twimg.com/profile_images/852615726380851207/eL94axu5_normal.jpg,0,True,0E0E0E,http://pbs.twimg.com/profile_background_images/688101748955688960/4kRLLBWV.jpg,50505,981CEB,-18000.0,False,False,True,False,False,"Womanist, Artist, Writer, Poet, Bookworm, Blogger, Scholar, Fashionista, Music Snob, Pop Culture Junkie, Unapologetic Badass, Spiritual Being, Woman of Godâœù",False,False,7/10/10 14:45,genuine
9220,56321548,Sachin Shah,Dukhi_Engineer,62358.0,3699.0,212.0,405.0,72.0,https://t.co/TpEcQV1Xw0,en,Hawaii,Bombay ,False,False,False,http://pbs.twimg.com/profile_images/852242403851468800/n41l-Rca_normal.jpg,False,https://pbs.twimg.com/profile_background_images/378800000040242094/c118cb521a770face9688658236d1d76.gif,333333,https://pbs.twimg.com/profile_images/852242403851468800/n41l-Rca_normal.jpg,0,False,DDEEF6,http://pbs.twimg.com/profile_background_images/378800000040242094/c118cb521a770face9688658236d1d76.gif,50505,1B95E0,-36000.0,False,False,False,False,False,Pogonophile| Chelsea FC| Social Media| Word Scribbler | Snapchat:sachin141090| Instagram:dukhi_engineer,False,False,7/13/09 8:18,genuine
11092,82715141,Laura Villegas Rave,laurisvillegas,445.0,267.0,196.0,11.0,1.0,,en,Sydney,Australia,False,False,False,http://pbs.twimg.com/profile_images/537278697364267008/9MAiB6dx_normal.jpeg,True,https://pbs.twimg.com/profile_background_images/382185291/Una-Pluma-936361.jpeg,3D1957,https://pbs.twimg.com/profile_images/537278697364267008/9MAiB6dx_normal.jpeg,65B0DA,True,7AC3EE,http://pbs.twimg.com/profile_background_images/382185291/Una-Pluma-936361.jpeg,642D8B,FF0000,36000.0,False,False,True,False,False,,False,False,10/15/09 21:17,genuine
8977,420189045,_è_°___°__ _¡___¸Ñ‚ #1,BallForGOd24,9419.0,1064.0,1121.0,4148.0,0.0,,en,Mountain Time (US & Canada),"Fort Lauderdale, FL",True,False,True,http://pbs.twimg.com/profile_images/642404834675560448/tlJgCxIY_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/642404834675560448/tlJgCxIY_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,-21600.0,False,False,False,False,False,"Arkansas Made!! 870-479 I Shoot To Get Hot, & Shoot To Stay Hot! âœˆï¸è Fayetteville Bulldog Alumni. Im âœŒâ˜ùï¸èJust Moved to SoFlo!! Still dream chasing...",False,False,11/24/11 9:14,genuine
9302,2268198534,OkState Gents,GentsOkstate,21367.0,6297.0,5581.0,11143.0,13.0,,en,,The SOK,True,False,True,http://pbs.twimg.com/profile_images/845358508509986819/tnJ2gs7f_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/845358508509986819/tnJ2gs7f_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,"Not affiliated w/ OkStateU. 8th wonder of Stillwater. May southern hospitality never die out. Probably will be in your mentions. #StillwaterStrong Dec. 29, 2013",False,False,12/30/13 2:35,genuine
11209,293953135,Mhaii Burgos Andrino,heymhaiilove,7789.0,458.0,59.0,2252.0,2.0,,en,Alaska,Cebu City ,False,False,True,http://pbs.twimg.com/profile_images/841618421976457217/ofEd_6j9_normal.jpg,True,https://pbs.twimg.com/profile_background_images/605388968885026816/rbjtiSxR.jpg,666666,https://pbs.twimg.com/profile_images/841618421976457217/ofEd_6j9_normal.jpg,FFFFFF,True,252429,http://pbs.twimg.com/profile_background_images/605388968885026816/rbjtiSxR.jpg,1A1B1F,981CEB,-28800.0,False,False,False,False,False,Denise Laurel || Heaven Peralejo _Ÿ’•,False,False,5/6/11 8:16,genuine
12034,1004883073,Daniele De  Maio,danieledem75,2512.0,658.0,714.0,1304.0,5.0,,en,Hawaii,Sardegna,False,False,True,http://pbs.twimg.com/profile_images/378800000855254133/1f97d92f0178f159c80fecd8405cf063_normal.jpeg,True,https://pbs.twimg.com/profile_background_images/768821539/422548dbc245479eef23599b5edf503a.jpeg,333333,https://pbs.twimg.com/profile_images/378800000855254133/1f97d92f0178f159c80fecd8405cf063_normal.jpeg,FFFFFF,False,DDEEF6,http://pbs.twimg.com/profile_background_images/768821539/422548dbc245479eef23599b5edf503a.jpeg,C0DEED,0084B4,-36000.0,False,False,False,False,False,finchÃ© il potere dell'amore non supera l'amore per il potere non ci sara' pace nel mondo J.H.,False,False,12/11/12 20:56,genuine
9136,525965404,Cristian,CristianGutierz,1534.0,488.0,384.0,11147.0,3.0,,en,Arizona,Bay Area| ASU | KA,False,False,True,http://pbs.twimg.com/profile_images/782974067896750080/mcKFQEx4_normal.jpg,True,https://pbs.twimg.com/profile_background_images/705652796/a908b8f3e8ecdc0927034e3e4e311008.jpeg,333333,https://pbs.twimg.com/profile_images/782974067896750080/mcKFQEx4_normal.jpg,FFFFFF,False,DDEEF6,http://pbs.twimg.com/profile_background_images/705652796/a908b8f3e8ecdc0927034e3e4e311008.jpeg,0024B3,0024B3,-25200.0,False,False,False,False,False,Put some respek on it,False,False,3/16/12 2:43,genuine
