,id,user_name,screen_name,statuses_count,followers_count,friends_count,favourites_count,listed_count,url,lang,time_zone,location,default_profile,default_profile_image,geo_enabled,profile_image_url,profile_use_background_image,profile_background_image_url_https,profile_text_color,profile_image_url_https,profile_sidebar_border_color,profile_background_tile,profile_sidebar_fill_color,profile_background_image_url,profile_background_color,profile_link_color,utc_offset,is_translator,follow_request_sent,protected,verified,notifications,description,contributors_enabled,following,created_at,label
10669,612924270,Mafer Saga,fernandasagast1,612.0,131.0,157.0,302.0,1.0,,en,,"El Centro, CA",False,False,True,http://pbs.twimg.com/profile_images/836345223504506880/ztM7llZL_normal.jpg,False,https://abs.twimg.com/images/themes/theme1/bg.png,0,https://pbs.twimg.com/profile_images/836345223504506880/ztM7llZL_normal.jpg,0,False,0,http://abs.twimg.com/images/themes/theme1/bg.png,0,F58EA8,,False,False,False,False,False,Missing everything you say,False,False,6/19/12 20:41,genuine
10953,29485766,Jody Dean,jody_dean,498.0,48.0,60.0,2.0,3.0,,en,Pacific Time (US & Canada),"Vancouver, BC, Canada",False,False,False,http://pbs.twimg.com/profile_images/784117531376181249/9pDV78Sm_normal.jpg,True,https://abs.twimg.com/images/themes/theme3/bg.gif,634047,https://pbs.twimg.com/profile_images/784117531376181249/9pDV78Sm_normal.jpg,D3D2CF,False,E3E2DE,http://abs.twimg.com/images/themes/theme3/bg.gif,EDECE9,88253,-25200.0,False,False,False,False,False,Litre is french for gimme some fucking cola!,False,False,4/7/09 16:43,genuine
11443,54252876,Jason Reed,reedjsVI,2420.0,97.0,116.0,0.0,5.0,,en,Central Time (US & Canada),HOU/DFW,True,False,False,http://pbs.twimg.com/profile_images/736737348495380480/SXSliG-6_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/736737348495380480/SXSliG-6_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,-18000.0,False,False,False,False,False,"God first, others second, self last.  Houston sports somewhere between others and self.",False,False,7/6/09 16:26,genuine
9526,85826876,Kenna Mitchell,kennatjie,656.0,294.0,692.0,55.0,9.0,,en,Central Time (US & Canada),,False,False,False,http://pbs.twimg.com/profile_images/688012037905973249/CaySsRGF_normal.jpg,True,https://pbs.twimg.com/profile_background_images/344918034409309933/06dbd30d5ce6d7bab304058b321d7882.jpeg,3C3940,https://pbs.twimg.com/profile_images/688012037905973249/CaySsRGF_normal.jpg,FFFFFF,True,95E8EC,http://pbs.twimg.com/profile_background_images/344918034409309933/06dbd30d5ce6d7bab304058b321d7882.jpeg,00B840,00B840,-18000.0,False,False,False,False,False,Her name is Kenna and she dances on the sand..,False,False,10/28/09 14:17,genuine
10370,165952010,kib,barcayute,2652.0,377.0,1014.0,623.0,3.0,https://t.co/4fTyf5DmCb,en,Quito,,False,False,False,http://pbs.twimg.com/profile_images/469563354130829312/Ds_5u9-N_normal.jpeg,True,https://pbs.twimg.com/profile_background_images/382672270/barca.jpg,333333,https://pbs.twimg.com/profile_images/469563354130829312/Ds_5u9-N_normal.jpeg,EEEEEE,True,EFEFEF,http://pbs.twimg.com/profile_background_images/382672270/barca.jpg,DEDE38,9999,-18000.0,False,False,False,False,False,"Proud and progressive youth. football lover,, lover of life.",False,False,7/12/10 23:43,genuine
10514,215668563,Colleen Lynch,colleenaysha,14630.0,154.0,578.0,4392.0,1.0,,en,Central Time (US & Canada),Trinidad ,False,False,True,http://pbs.twimg.com/profile_images/849128830468059136/1J6BrC-w_normal.jpg,True,https://pbs.twimg.com/profile_background_images/676080840/7abcedfae04c00769d3faca5cfcb367d.jpeg,3D1957,https://pbs.twimg.com/profile_images/849128830468059136/1J6BrC-w_normal.jpg,FFFFFF,True,7AC3EE,http://pbs.twimg.com/profile_background_images/676080840/7abcedfae04c00769d3faca5cfcb367d.jpeg,642D8B,FF0000,-18000.0,False,False,True,False,False,,False,False,11/14/10 15:54,genuine
11315,41171426,Norman 93001,norman93001,1011.0,147.0,431.0,1491.0,7.0,,en,Pacific Time (US & Canada),"Ventura, CA",False,False,False,http://pbs.twimg.com/profile_images/779366244285763584/EOHYjo5D_normal.jpg,True,https://pbs.twimg.com/profile_background_images/23938806/composite_copy.jpg,333333,https://pbs.twimg.com/profile_images/779366244285763584/EOHYjo5D_normal.jpg,BDDCAD,True,DDFFCC,http://pbs.twimg.com/profile_background_images/23938806/composite_copy.jpg,9AE4E8,0084B4,-25200.0,False,False,False,False,False,You are highly illogical.,False,False,5/19/09 18:10,genuine
9638,57376225,à_¶à§‡à_–à_°,MangoBwoy,96528.0,1695.0,213.0,3468.0,61.0,,en,Kolkata,Bharat Mata,False,False,True,http://pbs.twimg.com/profile_images/730790355554066433/_IFy-4GW_normal.jpg,True,https://pbs.twimg.com/profile_background_images/286568894/Gantz_List.jpg,2F2F2F,https://pbs.twimg.com/profile_images/730790355554066433/_IFy-4GW_normal.jpg,0,True,A67F58,http://pbs.twimg.com/profile_background_images/286568894/Gantz_List.jpg,452F22,2F2F2F,19800.0,False,False,False,False,False,Soldiers are dying on the border and you are worried about my bio?,False,False,7/16/09 16:35,genuine
9857,1279603333,Change Your Thinking,ReallCYT,12289.0,612.0,99.0,2015.0,3.0,https://t.co/OTXDWjYg6k,en,Kolkata,World-wide,False,False,True,http://pbs.twimg.com/profile_images/412994371651244033/eAWtKOVH_normal.jpeg,True,https://abs.twimg.com/images/themes/theme17/bg.gif,333333,https://pbs.twimg.com/profile_images/412994371651244033/eAWtKOVH_normal.jpeg,0,False,C0DFEC,http://abs.twimg.com/images/themes/theme17/bg.gif,121314,C73062,19800.0,False,False,False,False,False,"This is Official Twitter A/C of Change Your Thinking Motivational Quotes.
On Facebook - http://t.co/IaI5jDL4IX
http://t.co/CRgLj4XsaW
https://t.co/WqsgPl6n4e",False,False,3/19/13 5:24,genuine
11342,243889998,Extravagant Hudson,onlinepresent,57474.0,2931.0,995.0,51010.0,27.0,https://t.co/sOfmdvlUDA,en,Central Time (US & Canada),"Toronto, Ontario",False,False,True,http://pbs.twimg.com/profile_images/846839881158578176/S8hbwcHC_normal.jpg,True,https://pbs.twimg.com/profile_background_images/378800000086135351/e2ecb6ed3fd6876f6b44a9af9ce7b3ec.jpeg,333333,https://pbs.twimg.com/profile_images/846839881158578176/S8hbwcHC_normal.jpg,FFFFFF,True,E6F6F9,http://pbs.twimg.com/profile_background_images/378800000086135351/e2ecb6ed3fd6876f6b44a9af9ce7b3ec.jpeg,DBE9ED,0,-18000.0,False,False,False,False,False,notable bon vivant // sound guy // FDT,False,False,1/28/11 1:22,genuine
9480,167099444,A.,JustADL,46033.0,656.0,385.0,2239.0,14.0,,en,Pacific Time (US & Canada),Oakland,False,False,True,http://pbs.twimg.com/profile_images/834208986425483266/O509VSuw_normal.jpg,True,https://pbs.twimg.com/profile_background_images/406118871/425745997.jpg,333333,https://pbs.twimg.com/profile_images/834208986425483266/O509VSuw_normal.jpg,C0DEED,False,DDEEF6,http://pbs.twimg.com/profile_background_images/406118871/425745997.jpg,C0DEED,0084B4,-25200.0,False,False,False,False,False,Somewhere in between balancing my chakras & drinking whiskey from the bottle .,False,False,7/15/10 19:14,genuine
10096,617872589,Sherie,TuckerSherie,1231.0,7.0,10.0,45.0,0.0,,en,,,True,False,True,http://pbs.twimg.com/profile_images/743684277758398468/n1ka7eMT_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/743684277758398468/n1ka7eMT_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,,False,False,6/25/12 7:31,genuine
9669,93127862,Afaq Ayub,Mian_Afaq,5141.0,290.0,695.0,5113.0,2.0,https://t.co/yEMDKtE4ac,en,Islamabad,"Islamabad, Pakistan",True,False,True,http://pbs.twimg.com/profile_images/764547370155642880/tZAXjwjK_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/764547370155642880/tZAXjwjK_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,18000.0,False,False,False,False,False,Engineer | Social Media Activist | Interested in Current Affairs | #Cricket | #Pakistan against all odds | #IQBAL | #AllamaIqbal | Tweets are personal*,False,False,11/28/09 5:44,genuine
11657,42127872,Laura,theLauraDrake,9747.0,419.0,309.0,2725.0,2.0,,en,Pacific Time (US & Canada),Same blue waters as you,False,False,True,http://pbs.twimg.com/profile_images/852558199358193664/rcK-njMR_normal.jpg,False,https://pbs.twimg.com/profile_background_images/378800000104301269/c530f28a6beae8772f8e5601fe04c95b.png,0,https://pbs.twimg.com/profile_images/852558199358193664/rcK-njMR_normal.jpg,0,True,828F88,http://pbs.twimg.com/profile_background_images/378800000104301269/c530f28a6beae8772f8e5601fe04c95b.png,0,ABB8C2,-25200.0,False,False,False,False,False,Sorry.,False,False,5/24/09 0:24,genuine
11121,46683993,elizabeth helsley,lizzers13,1162.0,600.0,922.0,46.0,27.0,http://t.co/DhzCCGF5jZ,en,Central Time (US & Canada),Mexico - SD - some airport ,False,False,False,http://pbs.twimg.com/profile_images/480477879348637699/-HqBTntT_normal.jpeg,True,https://pbs.twimg.com/profile_background_images/692466621/9b7aefdb2003a0905234dafac7917894.jpeg,3C3940,https://pbs.twimg.com/profile_images/480477879348637699/-HqBTntT_normal.jpeg,FFFFFF,True,95E8EC,http://pbs.twimg.com/profile_background_images/692466621/9b7aefdb2003a0905234dafac7917894.jpeg,0099B9,0099B9,-18000.0,False,False,False,False,False,"Entrepreneur, expat blogger, and international business matchmaker! http://t.co/0Pslzt8Mrm",False,False,6/12/09 16:09,genuine
10332,1378532629,Clau Sato,aristo_clau,4370.0,187.0,221.0,1065.0,1.0,,en,Arizona,,False,False,True,http://pbs.twimg.com/profile_images/769227964563070976/RORfRUUb_normal.jpg,True,https://pbs.twimg.com/profile_background_images/881834740/d89ddf730d04126ab0961f73da49d504.jpeg,333333,https://pbs.twimg.com/profile_images/769227964563070976/RORfRUUb_normal.jpg,0,False,DDEEF6,http://pbs.twimg.com/profile_background_images/881834740/d89ddf730d04126ab0961f73da49d504.jpeg,C0DEED,0084B4,-25200.0,False,False,True,False,False,boy crazy,False,False,4/25/13 3:01,genuine
11261,91752355,Random Words,muzzamie,849.0,67.0,100.0,346.0,4.0,,en,Wellington,"Wellington, New Zealand",False,False,True,http://pbs.twimg.com/profile_images/729970500831600640/RiRC0aCA_normal.jpg,True,https://abs.twimg.com/images/themes/theme13/bg.gif,333333,https://pbs.twimg.com/profile_images/729970500831600640/RiRC0aCA_normal.jpg,EEEEEE,False,FFFFFF,http://abs.twimg.com/images/themes/theme13/bg.gif,B2DFDA,93A644,43200.0,False,False,False,False,False,"Occasional runner, regular user of coffee and chocolate. Love to read. Fountain of random thoughts. Retweeter of interesting tidbits.",False,False,11/22/09 8:37,genuine
9921,783425629,sam_Ÿê¶,SamiiEli,68560.0,574.0,158.0,37559.0,8.0,,en,Pacific Time (US & Canada),8/7/15,True,False,True,http://pbs.twimg.com/profile_images/850916094013358080/OHLI9DV1_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/850916094013358080/OHLI9DV1_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,-25200.0,False,False,True,False,False,APU '21 âœùï¸è I.J.C _Ÿ’‹,False,False,8/26/12 23:53,genuine
9041,614447598,Shit Lord,BrotherAddison,10358.0,199.0,395.0,7115.0,3.0,http://t.co/7CWPQ5k44V,en,Atlantic Time (Canada),,True,False,True,http://pbs.twimg.com/profile_images/828116168850288640/-tUV_1WP_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/828116168850288640/-tUV_1WP_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,-10800.0,False,False,False,False,False,Top cunt.  Survivor of Space AIDs.  This twitter is dedicated to the synthesis of methamphetamine,False,False,6/21/12 14:42,genuine
9796,83585169,PJ Warren,PijWarren,919.0,293.0,191.0,1113.0,13.0,,en,Wellington,Auckland NZ,False,False,False,http://pbs.twimg.com/profile_images/700499912237064192/qlAXwXbO_normal.jpg,False,https://abs.twimg.com/images/themes/theme1/bg.png,0,https://pbs.twimg.com/profile_images/700499912237064192/qlAXwXbO_normal.jpg,0,False,0,http://abs.twimg.com/images/themes/theme1/bg.png,0,ABB8C2,43200.0,False,False,False,False,False,Video producer at Xero with a side of motion graphics and photography,False,False,10/19/09 12:14,genuine
11607,954555510,tee_ŸŒ·_ŸŒ·_ŸŒ·_ŸŒ·,stylinsonspirit,28758.0,1709.0,520.0,5693.0,15.0,,en,Sydney,,False,False,True,http://pbs.twimg.com/profile_images/846521744877772801/BK688YC7_normal.jpg,True,https://pbs.twimg.com/profile_background_images/456740641678974976/gxf0nswX.png,333333,https://pbs.twimg.com/profile_images/846521744877772801/BK688YC7_normal.jpg,FFFFFF,False,DDEEF6,http://pbs.twimg.com/profile_background_images/456740641678974976/gxf0nswX.png,FFFFFF,0,36000.0,False,False,False,False,False,i want to chill but i also want to learn 5 languages,False,False,11/18/12 0:26,genuine
11898,47081262,Markus Huber,nys0s,1284.0,507.0,1293.0,1416.0,28.0,https://t.co/E2cpEsfAwZ,en,Vienna,,False,False,False,http://pbs.twimg.com/profile_images/742637920385916928/Vm58TqyA_normal.jpg,False,https://abs.twimg.com/images/themes/theme5/bg.gif,0,https://pbs.twimg.com/profile_images/742637920385916928/Vm58TqyA_normal.jpg,0,False,0,http://abs.twimg.com/images/themes/theme5/bg.gif,0,ABB8C2,7200.0,False,False,False,False,False,security and privacy researcher from Austria. @usableprivacy,False,False,6/14/09 12:10,genuine
11208,270710696,Mesa,mesa_mese,185446.0,1755.0,1267.0,5502.0,34.0,,en,Pacific Time (US & Canada),Seattle,False,False,True,http://pbs.twimg.com/profile_images/852058108809457664/Hs2rkPeT_normal.jpg,True,https://abs.twimg.com/images/themes/theme11/bg.gif,362720,https://pbs.twimg.com/profile_images/852058108809457664/Hs2rkPeT_normal.jpg,CC3366,True,E5507E,http://abs.twimg.com/images/themes/theme11/bg.gif,FF6699,B40B43,-25200.0,False,False,False,False,False,Harlem shaking through the pressure IG:baeless.in.seattle_ snapchat: mesa.mese,False,False,3/23/11 3:29,genuine
11870,110177863,Pasquale Stirparo,pstirparo,5846.0,1443.0,1739.0,1509.0,128.0,http://t.co/3VRdy9YjsZ,en,Rome,Zurich,True,False,False,http://pbs.twimg.com/profile_images/741423115956326400/soFjFPR0_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/741423115956326400/soFjFPR0_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,7200.0,False,False,False,False,False,"DFIR, Threat Intelligence, Mobile Security. ''Learning iOS Forensics'' co-author.Maintainer of #mac4n6 (https://t.co/MBRqF8wiqJ), #BSidesZH organizer",False,False,1/31/10 16:36,genuine
8875,131043638,Kenneth J. McCormick,TruthFactsNet,3841.0,34.0,36.0,8.0,0.0,https://t.co/UAbCI4n5Pd,en,Eastern Time (US & Canada),,False,False,False,http://pbs.twimg.com/profile_images/767107394354679808/Y5ZOA1Gu_normal.jpg,False,https://abs.twimg.com/images/themes/theme9/bg.gif,0,https://pbs.twimg.com/profile_images/767107394354679808/Y5ZOA1Gu_normal.jpg,0,False,0,http://abs.twimg.com/images/themes/theme9/bg.gif,0,3B94D9,-14400.0,False,False,False,False,False,"I am the webmaster of https://t.co/UAbCI4n5Pd Internet magazine.(formerly About Facts Net) where all articles, photos and drawings are free to use",False,False,4/9/10 3:07,genuine
9492,405970201,Damon Lane,KOCOdamonlane,14441.0,28539.0,1594.0,11405.0,469.0,,en,,"Moore, Oklahoma",False,False,True,http://pbs.twimg.com/profile_images/499322230010957824/v7n_WK1b_normal.jpeg,True,https://pbs.twimg.com/profile_background_images/378800000039790376/5c777f2a968f2e9122788505c9771ddc.jpeg,333333,https://pbs.twimg.com/profile_images/499322230010957824/v7n_WK1b_normal.jpeg,FFFFFF,True,DDEEF6,http://pbs.twimg.com/profile_background_images/378800000039790376/5c777f2a968f2e9122788505c9771ddc.jpeg,C0DEED,0084B4,,False,False,False,False,False,"Chief Meteorologist KOCO(OKC).CBM Seal #531. Lover of the outdoors & ski bum ,Gear head, Awesome Husband and Dad,Dog Owner. Speaks not so good Spanish & German.",False,False,11/6/11 2:20,genuine
9139,190114317,CucumberError,CucumberError,26403.0,445.0,501.0,360.0,19.0,http://t.co/k58Ks5vmOu,en,Wellington,"Wellington, New Zealand",False,False,True,http://pbs.twimg.com/profile_images/604344549670969344/DUl3M_vB_normal.jpg,True,https://pbs.twimg.com/profile_background_images/432036865214914560/cRrLlCdZ.jpeg,3C3940,https://pbs.twimg.com/profile_images/604344549670969344/DUl3M_vB_normal.jpg,FFFFFF,False,95E8EC,http://pbs.twimg.com/profile_background_images/432036865214914560/cRrLlCdZ.jpeg,0099B9,0099B9,43200.0,False,False,False,False,False,"I want a nap. 2m tall, gay, geek, engaged to @SeanCallinan. Dunedin raised, Wellington based.",False,False,9/13/10 2:58,genuine
10533,283036840,â™¡Sailor Minnieâ™¡,grimhiIde,103256.0,779.0,86.0,3813.0,8.0,,en,Pacific Time (US & Canada),second star to the right,False,False,True,http://pbs.twimg.com/profile_images/830993071382753280/6iR9xJSA_normal.jpg,True,https://abs.twimg.com/images/themes/theme18/bg.gif,333333,https://pbs.twimg.com/profile_images/830993071382753280/6iR9xJSA_normal.jpg,EEEEEE,False,F6F6F6,http://abs.twimg.com/images/themes/theme18/bg.gif,ACDED6,BFA0BA,-25200.0,False,False,False,False,False,I'm no clairvoyant but I do believe some things are meant to be,False,False,4/16/11 12:54,genuine
9075,2382912776,$herman,CarterWilliamss,6086.0,714.0,496.0,3758.0,3.0,,en,Pacific Time (US & Canada),"Santa Clarita, CA",False,False,True,http://pbs.twimg.com/profile_images/844709564247408641/uVVimMTn_normal.jpg,False,https://abs.twimg.com/images/themes/theme1/bg.png,0,https://pbs.twimg.com/profile_images/844709564247408641/uVVimMTn_normal.jpg,0,False,0,http://abs.twimg.com/images/themes/theme1/bg.png,0,89C9FA,-25200.0,False,False,False,False,False,west ranch basketball,False,False,3/11/14 0:54,genuine
8886,1376257824,Jordan Y. Melecioâ„¢,AgyapasJordan,3739.0,485.0,618.0,1630.0,16.0,https://t.co/AnFQC93WsU,en,Beijing,"16.383548,120.574871",False,False,False,http://pbs.twimg.com/profile_images/717072419840634880/iUZB1WPE_normal.jpg,True,https://pbs.twimg.com/profile_background_images/868539891/f43a42403eeefb5235fa4c9f137ae12e.jpeg,666666,https://pbs.twimg.com/profile_images/717072419840634880/iUZB1WPE_normal.jpg,0,True,252429,http://pbs.twimg.com/profile_background_images/868539891/f43a42403eeefb5235fa4c9f137ae12e.jpeg,313AE6,D65B22,28800.0,False,False,False,False,False,#Technology & World #Watchdog. #FilipinoPatriot. #Igorot #Headhunter. Damaged Soul that Death Refuses 2 Harvest. Sponge 4 #CoolMusic & Missing De_v_na  La_r_n.,False,False,4/24/13 5:45,genuine
10392,71762592,Bisma Akbar,bismaakbar,236.0,357.0,248.0,2.0,5.0,,en,Islamabad,London | Islamabad | Karachi,False,False,False,http://pbs.twimg.com/profile_images/668767554194817025/jKe4fKsb_normal.jpg,False,https://abs.twimg.com/images/themes/theme7/bg.gif,0,https://pbs.twimg.com/profile_images/668767554194817025/jKe4fKsb_normal.jpg,0,False,0,http://abs.twimg.com/images/themes/theme7/bg.gif,0,89C9FA,18000.0,False,False,False,False,False,Media and Communications Specialist | Development Professional |       Chevening Scholar,False,False,9/5/09 9:02,genuine
12013,273686840,Federiga Bindi,Fedbindi,15816.0,1705.0,976.0,3043.0,83.0,https://t.co/3F2bXNpF5B,en,Quito,âœˆï¸èâœˆï¸èâœˆï¸èâœˆï¸èâœˆï¸è,True,False,True,http://pbs.twimg.com/profile_images/755734729152929792/D1bP7ajM_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/755734729152929792/D1bP7ajM_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,-18000.0,False,False,False,False,False,"J.Monnet Chair @unitorvergata, VisitingChair @GJSAppstate, Sr.Fellow @CTR_SAIS & @IWPResearch, HuffPost #foreingpolicy #womenleadership, avid skier, free spirit",False,False,3/28/11 23:57,genuine
9998,2905689080,Soumisree,Soumisreechowd1,25715.0,904.0,312.0,3527.0,7.0,,en,,,True,False,True,http://pbs.twimg.com/profile_images/850372122979573761/TjiYiby3_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/850372122979573761/TjiYiby3_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,Life is beautiful âù_âù_âù_ We need to find our source of HAPPINESS Give your level best nd SUCCESS will kiss your feet â€_,False,False,11/21/14 3:57,genuine
9236,2841853914,Edson,Edson7Magic,4258.0,153.0,108.0,7223.0,2.0,,en,,"Hayward, CA",False,False,False,http://pbs.twimg.com/profile_images/831704974513971200/sNu7LHpT_normal.jpg,True,https://abs.twimg.com/images/themes/theme9/bg.gif,0,https://pbs.twimg.com/profile_images/831704974513971200/sNu7LHpT_normal.jpg,0,False,0,http://abs.twimg.com/images/themes/theme9/bg.gif,1A1B1F,1A1B1F,,False,False,True,False,False,,False,False,10/6/14 2:27,genuine
9616,2596494170,Mr.Holmes,Usama_says,5131.0,160.0,132.0,1657.0,1.0,,en,Islamabad,Milkyway.,False,False,True,http://pbs.twimg.com/profile_images/744694689354354688/Ej4vB8C1_normal.jpg,True,https://pbs.twimg.com/profile_background_images/577475900888862720/snO6rZB5.jpeg,0,https://pbs.twimg.com/profile_images/744694689354354688/Ej4vB8C1_normal.jpg,0,False,0,http://pbs.twimg.com/profile_background_images/577475900888862720/snO6rZB5.jpeg,0,9266CC,18000.0,False,False,False,False,False,19 Yo | Programmer | Game developer to be | Madridista | Pianist | Freestyler |   Never push a loyal person to the point    where they no longer give a damn,False,False,6/30/14 15:05,genuine
11839,17085112,iz1crr,iz1crr,15889.0,347.0,83.0,16.0,44.0,http://t.co/7Xd2xZX86i,en,Rome,Italy,False,False,False,http://pbs.twimg.com/profile_images/1627276232/world-music-icon-globe-with-headphones-full_normal.jpg,True,https://pbs.twimg.com/profile_background_images/378800000181338019/Rja_Iu9q.jpeg,2280A9,https://pbs.twimg.com/profile_images/1627276232/world-music-icon-globe-with-headphones-full_normal.jpg,2280A9,True,20812,http://pbs.twimg.com/profile_background_images/378800000181338019/Rja_Iu9q.jpeg,20812,17406C,7200.0,False,False,False,False,False,"SWL (I1-21171)since '74,ham radio IZ1CRR,Maldive(8Q7RR),Sonsorol island (T88SI),Pulau Muara Besar(V8PMB),Pulau Satang Besar (9M8PSB).1075(IOTA)cfm.",False,False,10/31/08 13:57,genuine
8849,839690880,51Talk,51TalkPH,3542.0,5204.0,367.0,1517.0,28.0,https://t.co/rOGUk1Qzt5,en,Beijing,,False,False,True,http://pbs.twimg.com/profile_images/758114458141007874/J9Dy2rDA_normal.jpg,True,https://pbs.twimg.com/profile_background_images/582810037766082560/sCpLZxod.png,333333,https://pbs.twimg.com/profile_images/758114458141007874/J9Dy2rDA_normal.jpg,0,True,F6FFD1,http://pbs.twimg.com/profile_background_images/582810037766082560/sCpLZxod.png,FCC800,FCC800,28800.0,False,False,False,False,False,"51Talk, an NYSE listed company, is the leading online English education platform in China and in the Philippines. Work with us today: https://t.co/B4WLA6GYPA",False,False,9/22/12 12:50,genuine
9776,2977684228,PZFeed Ebooks,PZbooks,46416.0,2921.0,67.0,331.0,25.0,http://t.co/I2D9lrz0F2,en,,,True,False,False,http://pbs.twimg.com/profile_images/555401391972175872/czMP3fNX_normal.png,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/555401391972175872/czMP3fNX_normal.png,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,,False,False,1/14/15 6:14,genuine
9650,954799494,Martin Olson,MartiniTortlini,1374.0,346.0,345.0,3144.0,1.0,https://t.co/j7BEzIkg7U,en,Pacific Time (US & Canada),bay area,False,False,True,http://pbs.twimg.com/profile_images/736084975133417472/cqQjRfQR_normal.jpg,False,https://abs.twimg.com/images/themes/theme18/bg.gif,0,https://pbs.twimg.com/profile_images/736084975133417472/cqQjRfQR_normal.jpg,0,False,0,http://abs.twimg.com/images/themes/theme18/bg.gif,0,2BD680,-25200.0,False,False,False,False,False,Gonzaga '20 | LT4,False,False,11/18/12 4:09,genuine
9018,1057635702,Blessmond,Bleazy__,5877.0,1427.0,2007.0,330.0,3.0,,en,Amsterdam,,False,False,True,http://pbs.twimg.com/profile_images/828687063415398405/2pswkJ7s_normal.jpg,True,https://abs.twimg.com/images/themes/theme11/bg.gif,362720,https://pbs.twimg.com/profile_images/828687063415398405/2pswkJ7s_normal.jpg,CC3366,True,E5507E,http://abs.twimg.com/images/themes/theme11/bg.gif,FF6699,B40B43,7200.0,False,False,False,False,False,â€¢ Unapologeticâ€¢  |instagram : insxn__|,False,False,1/3/13 12:20,genuine
11668,1559587477,themoonunit,themoonunitHQ,5194.0,1424.0,1525.0,1369.0,40.0,https://t.co/FSyI0tPXmh,en,,,False,False,False,http://pbs.twimg.com/profile_images/378800000071163442/22de70eeee42e5078386bfc116c4a46d_normal.jpeg,True,https://pbs.twimg.com/profile_background_images/378800000033582677/d1d9cc64f94badd5f8e89b014352e9c8.png,333333,https://pbs.twimg.com/profile_images/378800000071163442/22de70eeee42e5078386bfc116c4a46d_normal.jpeg,FFFFFF,True,DDEEF6,http://pbs.twimg.com/profile_background_images/378800000033582677/d1d9cc64f94badd5f8e89b014352e9c8.png,C0DEED,0084B4,,False,False,False,False,False,Creative Services: ghostwriters/ visualists/ storyboards in TVC / digital / features for global clients - LA â€¢ NYC â€¢ London â€¢ Berlin â€¢ Sydney â€¢ Wellington,False,False,7/1/13 3:50,genuine
11383,2198399148,John w peters,pete195151,77614.0,3110.0,2386.0,31574.0,49.0,,en,,Crawfordsville Indiana,False,False,True,http://pbs.twimg.com/profile_images/479641689963765760/Jwx4amO4_normal.jpeg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/479641689963765760/Jwx4amO4_normal.jpeg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1B95E0,,False,False,False,False,False,,False,False,11/16/13 20:53,genuine
10426,22638250,Britni Lamb,burnttea,21103.0,639.0,516.0,2195.0,24.0,https://t.co/nfkMjCYSWF,en,Central Time (US & Canada),"Dallas, TX",False,False,True,http://pbs.twimg.com/profile_images/455135221000593408/NGO9av6U_normal.jpeg,True,https://pbs.twimg.com/profile_background_images/327473664/black-and-white_3.br.jpg,0,https://pbs.twimg.com/profile_images/455135221000593408/NGO9av6U_normal.jpeg,0,False,9E949A,http://pbs.twimg.com/profile_background_images/327473664/black-and-white_3.br.jpg,FFFFFF,36364A,-18000.0,False,False,False,False,False,Texas A&M Former Student '11. City girl. Sports lover. Full of surprises. Follow my dog on Instagram: @harrisonthecorgi,False,False,3/3/09 16:03,genuine
