,id,user_name,screen_name,statuses_count,followers_count,friends_count,favourites_count,listed_count,url,lang,time_zone,location,default_profile,default_profile_image,geo_enabled,profile_image_url,profile_use_background_image,profile_background_image_url_https,profile_text_color,profile_image_url_https,profile_sidebar_border_color,profile_background_tile,profile_sidebar_fill_color,profile_background_image_url,profile_background_color,profile_link_color,utc_offset,is_translator,follow_request_sent,protected,verified,notifications,description,contributors_enabled,following,created_at
1343,3229385025,wackywednesday,wackywednesady,68,28,1030,22,1,http://t.co/h5B6sLR2UL,en,,Indiana,False,False,False,http://pbs.twimg.com/profile_images/601633471958687745/w-sqTXQ-_normal.jpg,True,https://abs.twimg.com/images/themes/theme10/bg.gif,3D1957,https://pbs.twimg.com/profile_images/601633471958687745/w-sqTXQ-_normal.jpg,65B0DA,True,7AC3EE,http://abs.twimg.com/images/themes/theme10/bg.gif,642D8B,FF0000,,False,False,False,False,False,"Just two Wacky Gals making a living online, and known for wacky  low prices on great IM  to products. :)",False,False,2015-05-03 00:24:34
1344,1651135694,Towson HS Athletics,TowsonHSspstro,44,45,514,0,3,https://t.co/FFjZw21AXA,en,Copenhagen,North Carolina,False,False,False,http://pbs.twimg.com/profile_images/736150133130297344/0S7LLHlS_normal.jpg,False,https://abs.twimg.com/images/themes/theme1/bg.png,000000,https://pbs.twimg.com/profile_images/736150133130297344/0S7LLHlS_normal.jpg,000000,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,000000,E81C4F,7200.0,False,False,False,False,False,Official Twitter account for Towson High School,False,False,2013-08-06 20:08:58
1345,3172292300,WIRED,bek_pernando,61,16,1055,48,1,,en,,Australia,False,False,False,http://pbs.twimg.com/profile_images/602160075130728448/o5PgDa9z_normal.jpg,True,https://abs.twimg.com/images/themes/theme11/bg.gif,362720,https://pbs.twimg.com/profile_images/602160075130728448/o5PgDa9z_normal.jpg,CC3366,True,E5507E,http://abs.twimg.com/images/themes/theme11/bg.gif,FF6699,B40B43,,False,False,False,False,False,Ad & Media Graduate. Expert in roaming the world.,False,False,2015-04-25 14:21:23
1346,3225925096,TraceTrek,tracetrfk,1290,32,1200,1212,30,http://t.co/y871Jy4r0V,en,,"Las Vegas, Nevada",False,False,False,http://pbs.twimg.com/profile_images/602606688097570816/nO6feuI6_normal.jpg,True,https://abs.twimg.com/images/themes/theme11/bg.gif,362720,https://pbs.twimg.com/profile_images/602606688097570816/nO6feuI6_normal.jpg,CC3366,True,E5507E,http://abs.twimg.com/images/themes/theme11/bg.gif,FF6699,B40B43,,False,False,False,False,False,We are a nonprofit initiative designed  raise awareness and funds  for transformational youth programs in Africa. Join us!,False,False,2015-05-01 04:23:47
1347,2533476187,ICDR,ICDRForcm,39,17,1064,15,0,http://t.co/6LaAyUS9kg,en,,Connecticut,False,False,False,http://pbs.twimg.com/profile_images/613031572195819521/OnxazsyJ_normal.jpg,True,https://abs.twimg.com/images/themes/theme11/bg.gif,362720,https://pbs.twimg.com/profile_images/613031572195819521/OnxazsyJ_normal.jpg,CC3366,True,E5507E,http://abs.twimg.com/images/themes/theme11/bg.gif,FF6699,B40B43,,False,False,False,False,False,ICDR is a global organization for vulnerable  groups. Initiatives include Global Conference on  Dalit Rights (Trinity U) & Human Chain demo - March 2015,False,False,2014-05-29 21:44:30
1348,704615212356378624,M_E_G_A_N-FOLLOWBACK,MeganNsilecen,611,19,616,500,16,https://t.co/gVupEbWZwT,en,Pacific Time (US & Canada),Long Island New York,False,False,False,http://pbs.twimg.com/profile_images/737028871921532930/MbXRS0rj_normal.jpg,False,https://abs.twimg.com/images/themes/theme1/bg.png,000000,https://pbs.twimg.com/profile_images/737028871921532930/MbXRS0rj_normal.jpg,000000,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,000000,91D2FA,-25200.0,False,False,False,False,False,#singer #thick #Basketball  #thug-life #faithful #swag #big-booty #follow back #real  #EMO #ARMY #YOLO # #queen,False,False,2016-03-01 10:32:12
1349,2555991410,Sydney,sydislrkiec,278,14,588,237,2,,en,Pacific Time (US & Canada),Delaware,False,False,False,http://pbs.twimg.com/profile_images/712571061242630152/0-foEy8j_normal.jpg,True,https://abs.twimg.com/images/themes/theme18/bg.gif,333333,https://pbs.twimg.com/profile_images/712571061242630152/0-foEy8j_normal.jpg,EEEEEE,False,F6F6F6,http://abs.twimg.com/images/themes/theme18/bg.gif,ACDED6,038543,-25200.0,False,False,False,False,False,||Colorado  ---- KCMO|| ||//Barista//Baker//Hostess|| ||Over-Worked//Jaded//& Salty||,False,False,2014-06-09 03:20:15
1350,2734675010,Aby,AbyGaonrb,66,16,482,33,3,,en,Pacific Time (US & Canada),Pennsylvania,False,False,False,http://pbs.twimg.com/profile_images/718313457716736000/YxGUhAGO_normal.jpg,True,https://abs.twimg.com/images/themes/theme16/bg.gif,333333,https://pbs.twimg.com/profile_images/718313457716736000/YxGUhAGO_normal.jpg,BDDCAD,False,DDFFCC,http://abs.twimg.com/images/themes/theme16/bg.gif,9AE4E8,0084B4,-25200.0,False,False,False,False,False,"Haiku , brain parasite  scientist, coffee vacuum.",False,False,2014-08-15 15:09:25
1351,3462344423,Winston,_kj__ksmtjf,1927,26,681,1717,51,http://t.co/Yr8m1qUAoh,en,,"Austin, Texas",True,False,False,http://pbs.twimg.com/profile_images/638024420351545344/-9jMxF4o_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/638024420351545344/-9jMxF4o_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,Winston Furniture Company is a  manufacturer of  high-quality outdoor furniture.,False,False,2015-08-27 23:01:14
1352,2957513693,Delgado,dgdonyxd,441,12,463,372,13,https://t.co/WHazLu0AZp,en,Pacific Time (US & Canada),Pennsylvania,False,False,False,http://pbs.twimg.com/profile_images/697228639042146305/3fxLvXcF_normal.jpg,True,https://abs.twimg.com/images/themes/theme18/bg.gif,333333,https://pbs.twimg.com/profile_images/697228639042146305/3fxLvXcF_normal.jpg,EEEEEE,False,F6F6F6,http://abs.twimg.com/images/themes/theme18/bg.gif,ACDED6,038543,-25200.0,False,False,False,False,False,|  | Culture |  Design | Lifestyle |,False,False,2015-01-02 23:19:57
1353,3335135219,Stephanie,stephboo42ht,22,14,887,14,0,http://t.co/g9UUtFnFOJ,en,,"London, UK",False,False,False,http://pbs.twimg.com/profile_images/614449805423714304/vWwMsEva_normal.jpg,True,https://abs.twimg.com/images/themes/theme4/bg.gif,3C3940,https://pbs.twimg.com/profile_images/614449805423714304/vWwMsEva_normal.jpg,5ED4DC,False,95E8EC,http://abs.twimg.com/images/themes/theme4/bg.gif,0099B9,0099B9,,False,False,False,False,False,Challenges make life interesting!! I'm working full time  my  job @teslamotors and part time on my fortune!,False,False,2015-06-19 17:03:13
1354,2360183054,BESEN RETAIL BLOG,BesenRetailo,3082,165,1392,2683,40,http://t.co/lnKA8nv1ny,en,,Wisconsin,False,False,False,http://pbs.twimg.com/profile_images/580082726818086914/z6eMES-7_normal.jpg,True,https://abs.twimg.com/images/themes/theme13/bg.gif,333333,https://pbs.twimg.com/profile_images/580082726818086914/z6eMES-7_normal.jpg,EEEEEE,False,FFFFFF,http://abs.twimg.com/images/themes/theme13/bg.gif,B2DFDA,93A644,,False,False,False,False,False,"Experienced retail brokers specializing in creatively locating, marketing, , and leasing NYC  real estate.",False,False,2014-02-24 23:47:16
1355,2378870040,Ziggy .,jziegl7er53,729,25,597,656,18,,en,Pacific Time (US & Canada),New York City,False,False,False,http://pbs.twimg.com/profile_images/717001450551906304/MlUQuJ8J_normal.jpg,True,https://abs.twimg.com/images/themes/theme4/bg.gif,3C3940,https://pbs.twimg.com/profile_images/717001450551906304/MlUQuJ8J_normal.jpg,5ED4DC,False,95E8EC,http://abs.twimg.com/images/themes/theme4/bg.gif,0099B9,0099B9,-25200.0,False,False,False,False,False,"Hard /metal  guitarist,songwriter and outdoorsman",False,False,2014-03-08 15:16:01
1356,2493843109,johnnai Slater,JohnnaiSlaetr,1299,45,521,1177,19,,en,Pacific Time (US & Canada),Vermont,False,False,False,http://pbs.twimg.com/profile_images/737465014823456768/yXvIEaEU_normal.jpg,False,https://abs.twimg.com/images/themes/theme1/bg.png,000000,https://pbs.twimg.com/profile_images/737465014823456768/yXvIEaEU_normal.jpg,000000,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,000000,7FDBB6,-25200.0,False,False,False,False,False,,False,False,2014-05-14 07:23:25
1357,3256525118,MsTadpole77,tadpo7el7,292,84,1082,225,2,,en,,North Carolina,False,False,False,http://pbs.twimg.com/profile_images/635818890715525120/HHrwxTjg_normal.jpg,True,https://abs.twimg.com/images/themes/theme7/bg.gif,333333,https://pbs.twimg.com/profile_images/635818890715525120/HHrwxTjg_normal.jpg,DFDFDF,False,F3F3F3,http://abs.twimg.com/images/themes/theme7/bg.gif,EBEBEB,990000,,False,False,False,False,False,", lifelong learner, Atlanta Falcons fan, K-State  fan, genealogy researcher, and career expertise in business administration & health information technology.",False,False,2015-06-26 10:11:05
1358,3320147385,Flo,flodegsin,27,36,888,16,0,http://flodesign.co.uk,en,,London,False,False,False,http://pbs.twimg.com/profile_images/613352411491606528/yoY0jhOD_normal.jpg,True,https://abs.twimg.com/images/themes/theme12/bg.gif,0C3E53,https://pbs.twimg.com/profile_images/613352411491606528/yoY0jhOD_normal.jpg,F2E195,False,FFF7CC,http://abs.twimg.com/images/themes/theme12/bg.gif,BADFCD,FF0000,,False,False,False,False,False,A Leeds based web design & development .  We build great web site & app experiences for business and startups.,False,False,2015-06-12 03:46:31
1359,3258132036,Leanne Rogers,leannejrogeps,846,20,673,777,21,http://t.co/PWXawiPr1k,en,,"Sydney, Australia",False,False,False,http://pbs.twimg.com/profile_images/615238890308239361/nxF8zjRr_normal.jpg,True,https://abs.twimg.com/images/themes/theme11/bg.gif,362720,https://pbs.twimg.com/profile_images/615238890308239361/nxF8zjRr_normal.jpg,CC3366,True,E5507E,http://abs.twimg.com/images/themes/theme11/bg.gif,FF6699,B40B43,,False,False,False,False,False,"Human. Law, Marketing & Advertising student working in Media. Creative communicator. Relentless re-tweeter. Occasional blogger @autumnteacup.",False,False,2015-06-27 23:03:31
1360,2440739107,The Edgar Allan,edgarallaposen,14,24,222,0,0,,en,Pacific Time (US & Canada),Pennsylvania,False,False,False,http://pbs.twimg.com/profile_images/717388459099430913/QHTQ7Vz3_normal.jpg,True,https://abs.twimg.com/images/themes/theme12/bg.gif,0C3E53,https://pbs.twimg.com/profile_images/717388459099430913/QHTQ7Vz3_normal.jpg,F2E195,False,FFF7CC,http://abs.twimg.com/images/themes/theme12/bg.gif,BADFCD,FF0000,-25200.0,False,False,False,False,False,"Musician,  engineer,  all-around weirdo.",False,False,2014-04-12 23:45:07
1361,2362127005,Holly Puska,ohllypusak,2345,112,1365,2130,34,http://t.co/NwXZbMhddz,en,,"Detroit, Michigan",True,False,False,http://pbs.twimg.com/profile_images/579534513560121344/q02lNumB_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/579534513560121344/q02lNumB_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,"published  model, Floridian BombShell",False,False,2014-02-26 04:24:54
1362,2473258993,Brandon,blaqbezet,2256,28,513,2038,19,,en,Pacific Time (US & Canada),New York City,False,False,False,http://pbs.twimg.com/profile_images/717219180630687744/0-daMG9n_normal.jpg,True,https://abs.twimg.com/images/themes/theme11/bg.gif,362720,https://pbs.twimg.com/profile_images/717219180630687744/0-daMG9n_normal.jpg,CC3366,True,E5507E,http://abs.twimg.com/images/themes/theme11/bg.gif,FF6699,B40B43,-25200.0,False,False,False,False,False,Producer/Musician/Songwriter/Composer,False,False,2014-05-02 01:07:44
1363,2500039530,Energy Conv. Devices,ECD_ENRE,121,8,1598,106,1,http://t.co/5pERRMyxSy,en,,"Auburn Hills, Michigan",True,False,False,http://pbs.twimg.com/profile_images/507897401198129152/nPgmaClZ_normal.jpeg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/507897401198129152/nPgmaClZ_normal.jpeg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,"OFFICIAL Energy Conversion Devices (ECD)(NASDAQ:ENER) is a pioneer  in renewable  technology: flexible thin-film solar PV, PCM and hydrogen",False,False,2014-05-16 22:40:24
1364,2473669494,Viral Promotions,viralpromkcoso,908,17,504,865,16,https://t.co/e5iSTUDoih,en,Pacific Time (US & Canada),Kentucky,False,False,False,http://pbs.twimg.com/profile_images/710878044664287232/lyIjW2Yi_normal.jpg,True,https://abs.twimg.com/images/themes/theme10/bg.gif,3D1957,https://pbs.twimg.com/profile_images/710878044664287232/lyIjW2Yi_normal.jpg,65B0DA,True,7AC3EE,http://abs.twimg.com/images/themes/theme10/bg.gif,642D8B,FF0000,-25200.0,False,False,False,False,False,"VP is a locally owned and operated promotions company. Our experience includes  restaurants, night clubs, , small businesses, artists, and musicians.",False,False,2014-05-02 08:25:49
1365,3267432074,Brandy,safehotoviin,744,50,937,651,34,,en,,"Queens, New York",False,False,False,http://pbs.twimg.com/profile_images/634828887000657920/sPMPYwPK_normal.jpg,True,https://abs.twimg.com/images/themes/theme8/bg.gif,333333,https://pbs.twimg.com/profile_images/634828887000657920/sPMPYwPK_normal.jpg,D9B17E,False,EADEAA,http://abs.twimg.com/images/themes/theme8/bg.gif,8B542B,9D582E,,False,False,False,False,False,"Versatile Innovative Business Coach, and Advisor to Entrepreneurs, Non-, and  Small Businesses, Creating change one conversa",False,False,2015-07-03 21:16:42
1366,2566282646,Hellopinfree,Hellopineref,665,22,779,624,3,https://t.co/i2g2S9eVLT,en,Pacific Time (US & Canada),Florida,False,False,False,http://pbs.twimg.com/profile_images/675498291212218368/PqKbSIow_normal.jpg,True,https://abs.twimg.com/images/themes/theme13/bg.gif,333333,https://pbs.twimg.com/profile_images/675498291212218368/PqKbSIow_normal.jpg,EEEEEE,False,FFFFFF,http://abs.twimg.com/images/themes/theme13/bg.gif,B2DFDA,93A644,-25200.0,False,False,False,False,False,Pre-paid telecommunications services utilizing pin-free technology. Customers can make international purchase  instant top up and send SMS  registered numbers.,False,False,2014-06-14 02:22:49
1367,3020298695,Alessandra,Alessandqa_Ciao,1447,24,729,1298,13,,en,Pacific Time (US & Canada),"Ashland, Oregon",False,False,False,http://pbs.twimg.com/profile_images/677195345684660224/KSZdCkcN_normal.jpg,True,https://abs.twimg.com/images/themes/theme13/bg.gif,333333,https://pbs.twimg.com/profile_images/677195345684660224/KSZdCkcN_normal.jpg,EEEEEE,False,FFFFFF,http://abs.twimg.com/images/themes/theme13/bg.gif,B2DFDA,93A644,-25200.0,False,False,False,False,False,"God is Good##                                                      I  be a famous Writer of book (Novel, Book,etc)",False,False,2015-02-05 18:55:55
1368,1649434530,Robert,JTE_LovinLyf_e,18,20,485,0,0,,en,,Minnesota,False,False,False,http://pbs.twimg.com/profile_images/716843110806851585/AJeRJfAY_normal.jpg,True,https://abs.twimg.com/images/themes/theme11/bg.gif,362720,https://pbs.twimg.com/profile_images/716843110806851585/AJeRJfAY_normal.jpg,CC3366,True,E5507E,http://abs.twimg.com/images/themes/theme11/bg.gif,FF6699,B40B43,,False,False,False,False,False,"I am in the military, outgoing,  and  like to laugh. I love watch WWE and TNA Wrestling, Gospel Music and all other music except jazz",False,False,2013-08-06 04:35:33
1369,2655220106,Arsh☬,igod69pee,775,40,155,671,0,,en,Pacific Time (US & Canada),Southern California USA,False,False,False,http://pbs.twimg.com/profile_images/726413905103343616/XVfrsWp0_normal.jpg,True,https://abs.twimg.com/images/themes/theme7/bg.gif,333333,https://pbs.twimg.com/profile_images/726413905103343616/XVfrsWp0_normal.jpg,DFDFDF,False,F3F3F3,http://abs.twimg.com/images/themes/theme7/bg.gif,EBEBEB,990000,-25200.0,False,False,False,False,False,"sawa lakh  ek  laraun, tabe Gobind Singh naam kahaun. #LilLulliGang",False,False,2014-07-17 23:55:29
1370,2434782721,IIT Resource Center,iiartc,235,49,1378,178,2,http://t.co/Zt5UbNFY0W,en,,North Carolina,True,False,False,http://pbs.twimg.com/profile_images/567891937068187648/v-4KE0Ic_normal.jpeg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/567891937068187648/v-4KE0Ic_normal.jpeg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,IIT Resource Center provides free tutoring  for all current IIT students. You can use http://iit./arc/tutortrac  to make an appointment online.,False,False,2014-04-09 02:48:48
1371,3207771394,banksy,communicacu,30,15,953,20,0,http://t.co/J9TqiLABhO,en,,SYDNEY,False,False,False,http://pbs.twimg.com/profile_images/602731830127755264/37JCKDyC_normal.jpg,True,https://abs.twimg.com/images/themes/theme12/bg.gif,0C3E53,https://pbs.twimg.com/profile_images/602731830127755264/37JCKDyC_normal.jpg,F2E195,False,FFF7CC,http://abs.twimg.com/images/themes/theme12/bg.gif,BADFCD,FF0000,,False,False,False,False,False,Tools for Engineers to sell more - From Powerpoints to Sales Coaching -,False,False,2015-04-26 04:55:16
1372,3174828049,Imre Salusinszky,WilliamMasliu,66,24,1094,64,0,,en,,"Sydney, Australia",False,False,False,http://pbs.twimg.com/profile_images/602935491319746561/9SEEYEl9_normal.jpg,True,https://abs.twimg.com/images/themes/theme18/bg.gif,333333,https://pbs.twimg.com/profile_images/602935491319746561/9SEEYEl9_normal.jpg,EEEEEE,False,F6F6F6,http://abs.twimg.com/images/themes/theme18/bg.gif,ACDED6,038543,,False,False,False,False,False,"Achiever in business, local government, politics and the public sector.",False,False,2015-04-26 04:48:22
1373,3206703113,Simon Groth,BlueQuollDc,62,16,1079,46,2,http://t.co/rDR4c6GZUB,en,,Australia,True,False,False,http://pbs.twimg.com/profile_images/602063273056456704/it7EabIe_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/602063273056456704/it7EabIe_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,"BlueQuoll wants to revolutionize storytelling on iPad and iPhone. We put amazing digital storybooks, you put your kids, that's our simple recipe for success.",False,False,2015-04-25 16:03:38
1374,3338091135,supermueller39,supermuell3r9e,14,14,557,0,0,https://t.co/KrWDkaa5bN,en,Pacific Time (US & Canada),"New York, NY",False,False,False,http://pbs.twimg.com/profile_images/671186831820521473/lRay5e8X_normal.jpg,True,https://abs.twimg.com/images/themes/theme7/bg.gif,333333,https://pbs.twimg.com/profile_images/671186831820521473/lRay5e8X_normal.jpg,DFDFDF,False,F3F3F3,http://abs.twimg.com/images/themes/theme7/bg.gif,EBEBEB,990000,-25200.0,False,False,False,False,False,There is a good way to watch TV on your PC -  my  website!!,False,False,2015-06-21 02:38:17
1375,2515034923,Bat House Design,BatHouseDesgin,117,20,1527,80,4,http://t.co/SwlmIjKXP7,en,,Illinois,True,False,False,http://pbs.twimg.com/profile_images/568138862006792192/dvi5I7My_normal.jpeg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/568138862006792192/dvi5I7My_normal.jpeg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,"Bat House Design was  created for those
who  to wear more than Shirts.",False,False,2014-05-22 09:54:42
1376,2553357680,Ryan,ryansexsu,772,9,597,666,6,https://t.co/WnqMy9mr9V,en,Pacific Time (US & Canada),Washington,False,False,False,http://pbs.twimg.com/profile_images/715350368708923392/AuJcKdoq_normal.jpg,True,https://abs.twimg.com/images/themes/theme7/bg.gif,333333,https://pbs.twimg.com/profile_images/715350368708923392/AuJcKdoq_normal.jpg,DFDFDF,False,F3F3F3,http://abs.twimg.com/images/themes/theme7/bg.gif,EBEBEB,990000,-25200.0,False,False,False,False,False,"Musician,   fan, gamer",False,False,2014-06-07 21:53:53
1377,3317384501,romancameloa,romancamelao,1544,43,883,1346,19,https://t.co/VUTYQ8mu7h,en,,Indiana,False,False,False,http://pbs.twimg.com/profile_images/669090382131539969/jmcwYuiC_normal.jpg,True,https://abs.twimg.com/images/themes/theme12/bg.gif,0C3E53,https://pbs.twimg.com/profile_images/669090382131539969/jmcwYuiC_normal.jpg,F2E195,False,FFF7CC,http://abs.twimg.com/images/themes/theme12/bg.gif,BADFCD,FF0000,,False,False,False,False,False,,False,False,2015-06-10 14:11:26
1378,2424384758,Brayzure,Brazreyu,53,8,508,0,0,,en,Pacific Time (US & Canada),Virginia,False,False,False,http://pbs.twimg.com/profile_images/715037933141684229/NGhZArhH_normal.jpg,True,https://abs.twimg.com/images/themes/theme5/bg.gif,3E4415,https://pbs.twimg.com/profile_images/715037933141684229/NGhZArhH_normal.jpg,829D5E,False,99CC33,http://abs.twimg.com/images/themes/theme5/bg.gif,352726,D02B55,-25200.0,False,False,False,False,False,"Weeeee,  I like my .",False,False,2014-04-02 21:55:06
1379,3008438471,K2,Sauce_Bionmo,35,39,145,0,0,https://t.co/cHZdP4uOdu,en,Pacific Time (US & Canada),Pennsylvania,False,False,False,http://pbs.twimg.com/profile_images/726261791978737664/wf3-XrqQ_normal.jpg,True,https://abs.twimg.com/images/themes/theme8/bg.gif,333333,https://pbs.twimg.com/profile_images/726261791978737664/wf3-XrqQ_normal.jpg,D9B17E,False,EADEAA,http://abs.twimg.com/images/themes/theme8/bg.gif,8B542B,9D582E,-25200.0,False,False,False,False,False,The Official account of Kharis(KT)Toombs! Central Football League Player. Wide  Receiver  the Oklahoma Elite #2 #SauceTeam™,False,False,2015-01-31 20:39:29
1380,3322839335,Mike,Katlynuu8,14,19,595,0,0,http://t.co/epgP1iKQiS,en,,Missouri,True,False,False,http://pbs.twimg.com/profile_images/631648344218009600/lA4ERY6j_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/631648344218009600/lA4ERY6j_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,"Dean/Chaplin School of Hospitality & Tourism Management @ Florida International  University, professional speaker for the hospitality industry - Fan  cycling",False,False,2015-06-13 11:19:34
1381,2352140700,E.,lonerEemeil,1465,29,533,1375,5,https://t.co/tX91Bb7wku,en,Pacific Time (US & Canada),North Carolina,False,False,False,http://pbs.twimg.com/profile_images/715883850061242368/5bkDzIzV_normal.jpg,True,https://abs.twimg.com/images/themes/theme2/bg.gif,663B12,https://pbs.twimg.com/profile_images/715883850061242368/5bkDzIzV_normal.jpg,C6E2EE,False,DAECF4,http://abs.twimg.com/images/themes/theme2/bg.gif,C6E2EE,1F98C7,-25200.0,False,False,False,False,False,"I'm / American. Blogger (: Music. EDM trends, get it  here. Kik: glowflies",False,False,2014-02-19 19:20:34
1382,703861648314933248,Jerry Pritchett,PritchettPowre,36,16,510,0,2,,en,Pacific Time (US & Canada),"Lufkin, Texas / Austin, Texas",False,False,False,http://pbs.twimg.com/profile_images/732528870570655744/8Pbif_Er_normal.jpg,False,https://abs.twimg.com/images/themes/theme1/bg.png,000000,https://pbs.twimg.com/profile_images/732528870570655744/8Pbif_Er_normal.jpg,000000,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,000000,FF691F,-25200.0,False,False,False,False,False,"Offcial Twitter page of Jerry  Pritchett a World's Strongest Man Competitor and !

Sponsored Athlete by...
Anderson Powerlifting
SBD 
ALR Nutrition",False,False,2016-02-28 08:37:48
1383,2397788299,Coast Coins,Coastconi,1311,56,1225,1116,29,http://t.co/Z6Ki3dg26o,en,,Massachusetts,False,False,False,http://pbs.twimg.com/profile_images/609751591265157120/U5TFmSpA_normal.jpg,True,https://abs.twimg.com/images/themes/theme17/bg.gif,333333,https://pbs.twimg.com/profile_images/609751591265157120/U5TFmSpA_normal.jpg,DBE9ED,False,E6F6F9,http://abs.twimg.com/images/themes/theme17/bg.gif,DBE9ED,CC3366,,False,False,False,False,False,to Coast Coins is one of America's largest and most respected rare  coin companies.,False,False,2014-03-19 12:26:11
1384,3266349806,Robert,vorte010x,15,12,813,3,0,https://t.co/8HTZSugUXA,en,Pacific Time (US & Canada),Delaware,False,False,False,http://pbs.twimg.com/profile_images/671575401471213568/nvVRjhbD_normal.jpg,True,https://abs.twimg.com/images/themes/theme18/bg.gif,333333,https://pbs.twimg.com/profile_images/671575401471213568/nvVRjhbD_normal.jpg,EEEEEE,False,F6F6F6,http://abs.twimg.com/images/themes/theme18/bg.gif,ACDED6,038543,-25200.0,False,False,False,False,False,Meteorologist in the Atlanta area.  also create  websites as a side business.,False,False,2015-07-02 20:28:39
1385,2516502157,Jack,jackunzkecir,892,18,648,787,0,https://t.co/W6o2SPq3vY,en,Pacific Time (US & Canada),"Tampa Bay, Florida",False,False,False,http://pbs.twimg.com/profile_images/712422562815414274/NseMvlpF_normal.jpg,True,https://abs.twimg.com/images/themes/theme7/bg.gif,333333,https://pbs.twimg.com/profile_images/712422562815414274/NseMvlpF_normal.jpg,DFDFDF,False,F3F3F3,http://abs.twimg.com/images/themes/theme7/bg.gif,EBEBEB,990000,-25200.0,False,False,False,False,False,"Bassist, educator, and",False,False,2014-05-22 22:42:10
1386,3319117707,Sowards,Chanaoo_,1479,22,760,1344,26,http://t.co/fZWQahzfHk,en,,Alabama,True,False,False,http://pbs.twimg.com/profile_images/633112837611749376/fEwsv-gU_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/633112837611749376/fEwsv-gU_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,A leading distributor of grounding supplies that partners with dedicated industry  leading  and delivers the best customer experience possible.,False,False,2015-06-11 16:01:43
1387,3207387663,tara seymour,tarasvymour,28,9,853,18,0,,en,,sydney,False,False,False,http://pbs.twimg.com/profile_images/602220692524781568/RILAq3yR_normal.jpg,True,https://abs.twimg.com/images/themes/theme7/bg.gif,333333,https://pbs.twimg.com/profile_images/602220692524781568/RILAq3yR_normal.jpg,DFDFDF,False,F3F3F3,http://abs.twimg.com/images/themes/theme7/bg.gif,EBEBEB,990000,,False,False,False,False,False,"B Manager Kylie Kwong | Billy Kwong | Digi & Comms Strategist. Eater, reader, dancer, traveller, stones groupie & wannabe yogi.",False,False,2015-04-25 20:11:17
1388,2273662231,Perry S. Clegg,pereyclegg,298,48,1265,208,2,http://t.co/q42IinGXa7,en,,Colorado,False,False,False,http://pbs.twimg.com/profile_images/604092109717524481/IWOL3KH0_normal.jpg,True,https://abs.twimg.com/images/themes/theme12/bg.gif,0C3E53,https://pbs.twimg.com/profile_images/604092109717524481/IWOL3KH0_normal.jpg,F2E195,False,FFF7CC,http://abs.twimg.com/images/themes/theme12/bg.gif,BADFCD,FF0000,,False,False,False,False,False,"Attorney and Shareholder  at , P.C., Founder at http://t.co/4K2lqZtxmE",False,False,2014-01-02 22:55:09
